"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"opposé";-0,788289436516361;1,2012313959976;-0,861720329396219;-0,470512065310564;0,716987744431092;-0,514341297907141;0,287104186844774;0,503681655711512;0,209214157443714;0,000158204328694347;0,000367367132022831;0,000189051281731589;0,00025459328722366;0,886678539849261;0,000200160945312314
"officiellement";2,20156754483406;-0,536134916431782;-1,45513436663863;0,817542639782367;-0,199091395532075;-0,540357889146415;0,7626583424375;0,0341703048470171;0,203171352715484;0,00102832342989491;6,09837163443191e-05;0,000449233255181568;0,000212161072686383;1,51938297320442;0,000489779059545868
"naître";0,0131948621078201;1,44179549077332;-1,03019210710563;0,00744600203417549;0,813620640324887;-0,581348441720649;7,85006747324751e-05;0,708118068363997;0,29180343096127;4,43258079630976e-08;0,00052924196644824;0,000270198780721196;0,00025459328722366;0,897570178238919;0,000205108556421397
"meilleur";-0,260909632923463;-2,19646399379823;-0,636643040690607;-0,113354979194517;-0,954277262700916;-0,276596374856683;0,0171898725635023;0,920397178697418;0,0624129487390797;1,7331141821765e-05;0,00122827362228168;0,000103190315592086;0,00025459328722366;1,19937236728732;0,000366230935311002
"maximum";-0,260909632923463;-2,19646399379823;-0,636643040690607;-0,113354979194517;-0,954277262700916;-0,276596374856683;0,0171898725635023;0,920397178697418;0,0624129487390797;1,7331141821765e-05;0,00122827362228168;0,000103190315592086;0,00025459328722366;1,19937236728732;0,000366230935311002
"majorité";-0,1086030409978;1,32562332743774;1,49787120244993;-0,0542155893514434;0,66176277657376;0,747750424548634;0,00435613959733513;0,490334853973115;0,50530900642955;3,00283120820722e-06;0,00044739098050166;0,000571210117315432;0,00025459328722366;0,991725191679111;0,000250397298547368
"majeur";-0,788289436516361;1,2012313959976;-0,861720329396219;-0,470512065310564;0,716987744431092;-0,514341297907141;0,287104186844774;0,503681655711512;0,209214157443714;0,000158204328694347;0,000367367132022831;0,000189051281731589;0,00025459328722366;0,886678539849261;0,000200160945312314
"main";-0,0789753482486179;-1,37417265046954;-0,925618330991997;-0,0476121821967997;-0,828452929362799;-0,558031203371868;0,00318976770601675;0,729614122284238;0,267196110009746;1,58792522535506e-06;0,000480761354427413;0,000218127711121927;0,00025459328722366;0,842776223518788;0,000180830422946134
"lucien";2,94502756157326;-1,23420761469535;-1,31053015152826;0,853221061172595;-0,357569465378827;-0,379681311365481;0,797802306398371;0,105858972920319;0,0963387206813106;0,00220813527519654;0,000387813918489067;0,000437261241073876;0,00025459328722366;1,98720180670701;0,00100538151328033
"lisbonne";0,32901268827669;-0,0783952644439213;1,9073500053433;0,169847549809675;-0,0404703042068817;0,984639002021072;0,0464320494901907;0,0019916218928638;0,951576328616946;2,7559557613711e-05;1,56468387675114e-06;0,000926206316344822;0,00025459328722366;0,920246074202315;0,000215603047588095
"liquidation";-0,820323265303574;-0,908617565252148;1,48194146597159;-0,426773454922812;-0,472708594193913;0,770980546543466;0,25529604064252;0,236630625041083;0,508073334316398;0,000171323526863407;0,000210188623045294;0,000559125177213734;0,00025459328722366;0,978505435859863;0,00024376616998531
"largement";-1,68194394549698;-1,85530084002098;-0,588674775573173;-0,653823884181866;-0,721213096783654;-0,228836180489602;0,501513640871597;0,461023506137366;0,0374628529910386;0,000720227971942278;0,000876346044973704;8,82262463774241e-05;0,00025459328722366;1,43143092758065;0,000521660245368798
"konzerns";-1,3421007477377;-1,79310487430091;0,591120990349901;-0,579381331266268;-0,774078615874176;0,25518536287657;0,405371338201296;0,546674550793094;0,0479541110056115;0,000305721460869537;0,000545716483259079;5,93073408125341e-05;0,000169728858149107;1,27045372968413;0,000273951318244719
"juge";-0,290537325672646;0,503331984109049;1,78684649275132;-0,154624813366864;0,267874752148456;0,950964922724632;0,0379753714681772;0,0861076805235851;0,875916948008238;2,14907126767971e-05;6,44994491179577e-05;0,000812870638263085;0,00025459328722366;0,898568464385716;0,000205565057543642
"intermédiaire";0,782645331944788;-0,427489375700707;1,14499791055276;0,539268151639519;-0,294554118027903;0,788940892703693;0,395166558417095;0,0890708322389633;0,515762609343943;0,000155946972193737;4,65262018085409e-05;0,000333776946196849;0,00025459328722366;0,750369478144622;0,000143349858801977
"interdire";-1,22813510261471;-0,983252724116232;0,0661865468638965;-0,779947964243711;-0,624431268904237;0,0420328857769095;0,672936414885385;0,325871762923293;0,001191822191324;0,000320005904500879;0,000205114337735391;9,29405309493522e-07;0,000212161072686384;0,90231750555128;0,000172736640392134
"intention";0,434793676988704;-1,01714758173321;0,551117593471639;0,351812894714733;-0,823024008904686;0,445936282308245;0,163549175050183;0,67621458363423;0,160236241315587;4,8129725858028e-05;0,000263399466124426;7,73277723513312e-05;0,00025459328722366;0,647976557584265;0,000106897004925214
"instrument";-1,13614109147244;0,611573189965093;-1,45560064647734;-0,584088955171898;0,314409141803775;-0,748322780621046;0,450479724361082;0,0986148374936449;0,450905438145274;0,000328633236236822;9,52234310733007e-05;0,000539425444568741;0,00025459328722366;1,02022249881466;0,000264994427908761
"inquiétude";-0,334656792848263;0,852137284740813;-1,62407242418675;-0,179504661599084;0,457073091603782;-0,871127008762763;0,0493584187676372;0,241777430297559;0,708864150934805;2,85132182287484e-05;0,000184869848189107;0,000671518115756058;0,00025459328722366;0,907860830807711;0,000209838661208011
"importateur";-1,06239393154764;-2,43702808857395;-0,468171262981195;-0,393561002086892;-0,902790564000932;-0,173432797322884;0,196314961535435;0,780437229847542;0,0232478086170251;0,000287354571847735;0,00151205649539569;5,5802859459772e-05;0,00025459328722366;1,445137381819;0,000531698235413251
"iii";1,07036060533165;-0,54395034966131;-0,500209791620286;0,822925031224583;-0,418205188279477;-0,384576147830499;0,752845023276118;0,146892135263063;0,10026284146082;0,00029168035611981;7,53295666559157e-05;6,37017445494488e-05;0,00025459328722366;0,743494188305004;0,000140734995895103
"i";0,345029602670297;0,976529216180953;0,735519107659394;0,271614290699177;0,768743575470739;0,579015537149434;0,101800914581937;0,616089941761465;0,282109143656599;3,03081665172885e-05;0,000242782528973986;0,000137732004344738;0,00025459328722366;0,651749597606769;0,00010814550973325
"hubert";2,94502756157326;-1,23420761469535;-1,31053015152826;0,853221061172595;-0,357569465378827;-0,379681311365481;0,797802306398371;0,105858972920319;0,0963387206813106;0,00220813527519654;0,000387813918489067;0,000437261241073876;0,00025459328722366;1,98720180670701;0,00100538151328033
"fusion";-1,15215800586605;-0,443351290659781;-0,28376974879344;-0,909567455260532;-0,350002259393901;-0,224021121214148;0,870428554149412;0,0973732515291468;0,032198194321443;0,000337964459748267;5,00429499545195e-05;2,05011932779629e-05;0,00025459328722366;0,744296078287488;0,000141038736917079
"fonctionner";0,0131948621078201;1,44179549077332;-1,03019210710563;0,00744600203417549;0,813620640324887;-0,581348441720649;7,85006747324751e-05;0,708118068363997;0,29180343096127;4,43258079630976e-08;0,00052924196644824;0,000270198780721196;0,00025459328722366;0,897570178238919;0,000205108556421397
"favoriser";-0,986240635584812;-0,675984427955965;0,599085858589073;-0,73745385519891;-0,505462160515172;0,447961846298989;0,632935403055331;0,224647535780429;0,142417061164242;0,000247635403219434;0,000116337662028842;9,13745150323944e-05;0,00025459328722366;0,74714251825605;0,000142119559363345
"exclure";-0,638388980628729;-0,0863262219234578;1,1929661756702;-0,470861961866061;-0,063672361912218;0,879906155903096;0,318136403471837;0,00439503911387596;0,677468557414287;0,00010375707317559;1,89728431915257e-06;0,000362329094825775;0,00025459328722366;0,682148536853141;0,000118469035430275
"excessif";-0,47247161034749;-0,318959359219642;2,07582178305271;-0,219481377124014;-0,148168985977026;0,964299681992215;0,0762458636221471;0,0262524732685073;0,897501663109347;5,68327125007894e-05;2,59010666186967e-05;0,0010970516590986;0,00025459328722366;1,03125917986582;0,000270758814288845
"exceptionnel";-1,3340922905409;-1,26564263398847;0,00520554150794986;-0,725470204709471;-0,688247752632151;0,00283073764099551;0,595248007368023;0,404746466155717;5,52647626134887e-06;0,00045312570280833;0,000407820582247025;6,89888294419882e-09;0,00025459328722366;1,04216660566046;0,000276516629342853
"erhard";1,13049698690087;0,162168830331799;1,73887822763388;0,543406459820801;0,0779511940367607;0,835842706957037;0,406786472462827;0,00632407664858533;0,586889450888588;0,000325376188074498;6,69548000115005e-06;0,000769813083686297;0,00025459328722366;1,06828323182387;0,000290549258725178
"entier";1,23627797561288;-0,776583486957494;0,382645815762227;0,819125467615455;-0,514543916857486;0,253531114320746;0,737174891557762;0,219760303224884;0,0430648052173548;0,000389116111423302;0,000153540606495963;3,72769941834785e-05;0,00025459328722366;0,867822925002146;0,000191738438280464
"efficacité";-0,606355151841515;2,02352273932629;-1,15069561969761;-0,252070732500704;0,84120808998606;-0,478361051046764;0,0861325506400981;0,72470960151475;0,189157847845152;9,36054407004915e-05;0,00104246894638365;0,000337107075790197;0,00025459328722366;1,2452130724113;0,000394761046133322
"désignation";0,223231699564676;0,860357052845372;3,26358241721495;0,0659969025640622;0,254358591085711;0,9648554896941;0,0070146267216508;0,0787199759561513;0,914265397322199;1,268699241071e-05;0,000188453581290985;0,00271166551380013;0,00025459328722366;1,60640052212896;0,000656983741035228
"dépasser";-1,51602657521574;-2,08793397731716;0,294180831809339;-0,583763387535762;-0,803982879637998;0,113277696929996;0,407167879066114;0,583482825052922;0,00934929588096539;0,000585141064223796;0,00110989136342397;2,20331043757886e-05;0,00025459328722366;1,43192513674599;0,000522020519517554
"définitivement";-0,274520411279039;1,55825646473392;0,615015595067417;-0,161713050543007;0,917929582235492;0,362290175606583;0,0352074991061776;0,857034771414067;0,107757729479755;1,91865208661635e-05;0,000618194053520192;9,62984297134456e-05;0,00025459328722366;0,881774034235829;0,000197952759566987
"domination";-0,606355151841515;2,02352273932629;-1,15069561969761;-0,252070732500704;0,84120808998606;-0,478361051046764;0,0861325506400981;0,72470960151475;0,189157847845152;9,36054407004915e-05;0,00104246894638365;0,000337107075790197;0,00025459328722366;1,2452130724113;0,000394761046133322
"divergence";-0,00282205228578652;0,386871010148446;0,141638790578271;-0,00684974862020445;0,939021995201219;0,343788850127752;6,35508238550411e-05;0,902314882610065;0,0976215665660803;2,02757561939481e-09;3,81047681486687e-05;5,10753519662462e-06;0,00025459328722366;0,213355929425263;1,15892780466545e-05
"dirigeant";-1,50000966082213;-1,03300949669229;-0,877650065874563;-0,74194224729802;-0,510952300824517;-0,434107645586318;0,638135301804137;0,22864829066907;0,133216407526795;0,00057284227501839;0,000271678691455795;0,00019610547922;0,00025459328722366;1,13171722078765;0,000326078975133192
"diminuer";-1,3340922905409;-1,26564263398847;0,00520554150794986;-0,725470204709471;-0,688247752632151;0,00283073764099551;0,595248007368023;0,404746466155717;5,52647626134887e-06;0,00045312570280833;0,000407820582247025;6,89888294419882e-09;0,00025459328722366;1,04216660566046;0,000276516629342853
"dangereux";-0,772272522122754;2,25615587662247;-2,03355122708012;-0,246417289013232;0,71989589009385;-0,648867033452427;0,0856433011698594;0,552236501788085;0,362120197042056;0,000151840670876863;0,00129594076622857;0,00105282740946894;0,00025459328722366;1,59046507422009;0,000644013871680039
"correspondre";-1,31807537614729;-0,210718153363597;-1,16662535617595;-0,743508693079277;-0,118863292381194;-0,658077762152656;0,667990165086933;0,0128981716037631;0,319111663309306;0,000442310696449905;1,13044868223273e-05;0,000346505211950439;0,00025459328722366;0,97197583134136;0,000240523702646513
"coopérer";-0,606355151841515;2,02352273932629;-1,15069561969761;-0,252070732500704;0,84120808998606;-0,478361051046764;0,0861325506400981;0,72470960151475;0,189157847845152;9,36054407004915e-05;0,00104246894638365;0,000337107075790197;0,00025459328722366;1,2452130724113;0,000394761046133322
"convoquer";2,03776227423706;-0,536019392181773;0,214174038052815;0,962144331957159;-0,253085468568654;0,101123835380672;0,944277629627555;0,0493614992621539;0,00636087111029108;0,00105719228233644;7,31489257338442e-05;1,16783261108792e-05;0,00025459328722366;1,26387441006765;0,000406681849473545
"consommateur";0,510946972951535;0,743896078884769;1,61837471504191;0,275741373891832;0,401456389181679;0,873383914615705;0,114688766001776;0,183665857337196;0,701645376661029;6,64658571311589e-05;0,000140887183650053;0,00066681462679687;0,00025459328722366;0,909317698619757;0,000210512668652726
"considérer";1,25229489000649;0,278340993667381;-0,789185081921675;0,831446697380768;0,184801281053878;-0,523970300623479;0,781554686050758;0,0291699156750406;0,189275398274202;0,000399264011084068;1,97242861855335e-05;0,00015856403280716;0,00025459328722366;0,853743040185852;0,000185567236898829
"congrès";1,23978638648504;-0,824811830162646;-1,25296823338733;0,637061255642766;-0,423827577008778;-0,64383471599917;0,510926606177642;0,170847735802065;0,318225658020294;0,000326106480271913;0,000144336265790354;0,000333077904246993;0,000212161072686384;1,04536476412902;0,00023184696611417
"concurrent";-1,51602657521574;-2,08793397731716;0,294180831809339;-0,583763387535762;-0,803982879637998;0,113277696929996;0,407167879066114;0,583482825052922;0,00934929588096539;0,000585141064223796;0,00110989136342397;2,20331043757886e-05;0,00025459328722366;1,43192513674599;0,000522020519517554
"compter";1,70592753367459;-0,0707531175894057;-1,55153717671221;0,739442280059636;-0,0306682702277185;-0,672521056667705;0,664133671723623;0,000863098131507215;0,33500323014487;0,000740914520341766;1,27449492475587e-06;0,000612874174240276;0,00025459328722366;1,26163312305177;0,000405240752878524
"commencement";-0,788289436516361;1,2012313959976;-0,861720329396219;-0,470512065310564;0,716987744431092;-0,514341297907141;0,287104186844774;0,503681655711512;0,209214157443714;0,000158204328694347;0,000367367132022831;0,000189051281731589;0,00025459328722366;0,886678539849261;0,000200160945312314
"commander";-1,06239393154764;-2,43702808857395;-0,468171262981195;-0,393561002086892;-0,902790564000932;-0,173432797322884;0,196314961535435;0,780437229847542;0,0232478086170251;0,000287354571847735;0,00151205649539569;5,5802859459772e-05;0,00025459328722366;1,445137381819;0,000531698235413251
"chance";-0,622372066235122;0,968598258701416;0,0211352779862936;-0,540483219958981;0,841154566715128;0,0183543955786161;0,353284477607292;0,646467077209838;0,000248445182870189;9,8615943182359e-05;0,000238854988779076;1,13726815180016e-07;0,00025459328722366;0,631085304925461;0,000101396527880391
